Sl No.,Timestamp,Source,Destination,Volume,Protocol
8096,2015-10-20 17:07:10 Z,10.10.10.10,10.10.10.30,6,tcp
8097,2015-10-20 17:07:10 Z,10.10.10.10,10.10.10.30,3,tcp
8098,2015-10-20 17:07:11 Z,10.10.10.10,10.10.10.30,3,tcp
8099,2015-10-20 17:07:11 Z,10.10.10.10,10.10.10.30,2,tcp
8100,2015-10-20 17:07:11 Z,10.10.10.10,10.10.10.30,3,tcp
8101,2015-10-20 17:07:11 Z,192.168.89.2,8.8.8.8,1,udp
8102,2015-10-20 17:07:11 Z,10.10.10.30,10.10.10.10,6,tcp
8103,2015-10-20 17:07:12 Z,10.10.10.30,10.10.10.10,6,tcp
8104,2015-10-20 17:07:13 Z,10.10.10.30,10.10.10.10,6,tcp
8105,2015-10-20 17:07:14 Z,10.10.10.30,10.10.10.10,6,tcp
8106,2015-10-20 17:07:14 Z,10.10.10.10,10.10.10.30,7,tcp
8107,2015-10-20 17:07:15 Z,10.10.10.10,10.10.10.30,7,tcp
8108,2015-10-20 17:07:15 Z,10.10.10.30,10.10.10.10,6,tcp
8109,2015-10-20 17:07:16 Z,10.10.10.10,10.10.10.30,7,tcp
8110,2015-10-20 17:07:16 Z,10.10.10.30,10.10.10.10,6,tcp
8111,2015-10-20 17:07:17 Z,10.10.10.10,10.10.10.30,7,tcp
8112,2015-10-20 17:07:17 Z,10.10.10.30,10.10.10.10,6,tcp
8113,2015-10-20 17:07:18 Z,10.10.10.30,10.10.10.10,6,tcp
8114,2015-10-20 17:07:19 Z,10.10.10.10,10.10.10.30,7,tcp
8115,2015-10-20 17:07:19 Z,10.10.10.30,10.10.10.10,6,tcp
8116,2015-10-20 17:07:20 Z,10.10.10.30,10.10.10.10,6,tcp
8117,2015-10-20 17:07:21 Z,10.10.10.10,10.10.10.30,7,tcp
8118,2015-10-20 17:07:21 Z,192.168.89.2,8.8.8.8,1,udp
8119,2015-10-20 17:07:21 Z,10.10.10.30,10.10.10.10,5,tcp
8120,2015-10-20 17:07:22 Z,10.10.10.10,10.10.10.30,7,tcp
8121,2015-10-20 17:07:22 Z,10.10.10.30,10.10.10.10,5,tcp
8122,2015-10-20 17:07:23 Z,10.10.10.30,10.10.10.10,5,tcp
8123,2015-10-20 17:07:24 Z,10.10.10.30,10.10.10.10,5,tcp
8124,2015-10-20 17:07:25 Z,10.10.10.10,10.10.10.30,7,tcp
8125,2015-10-20 17:07:25 Z,10.10.10.10,10.10.10.30,7,tcp
8126,2015-10-20 17:07:26 Z,10.10.10.30,10.10.10.10,5,tcp
8127,2015-10-20 17:07:26 Z,10.10.10.30,10.10.10.10,5,tcp
8128,2015-10-20 17:07:27 Z,10.10.10.10,10.10.10.30,7,tcp
8129,2015-10-20 17:07:27 Z,10.10.10.10,10.10.10.30,7,tcp
8130,2015-10-20 17:07:27 Z,10.10.10.10,10.10.10.30,7,tcp
8131,2015-10-20 17:07:28 Z,10.10.10.30,10.10.10.10,5,tcp
8132,2015-10-20 17:07:28 Z,10.10.10.10,10.10.10.30,7,tcp
8133,2015-10-20 17:07:28 Z,10.10.10.30,10.10.10.10,5,tcp
8134,2015-10-20 17:07:29 Z,10.10.10.10,10.10.10.30,7,tcp
8135,2015-10-20 17:07:29 Z,10.10.10.10,10.10.10.30,7,tcp
8136,2015-10-20 17:07:30 Z,10.10.10.30,10.10.10.10,5,tcp
8137,2015-10-20 17:07:30 Z,10.10.10.30,10.10.10.10,5,tcp
8138,2015-10-20 17:07:31 Z,192.168.89.2,8.8.8.8,1,udp
8139,2015-10-20 17:07:31 Z,10.10.10.10,10.10.10.30,7,tcp
8140,2015-10-20 17:07:32 Z,10.10.10.30,10.10.10.10,5,tcp
8141,2015-10-20 17:07:32 Z,10.10.10.30,10.10.10.10,5,tcp
8142,2015-10-20 17:07:33 Z,10.10.10.10,10.10.10.30,7,tcp
8143,2015-10-20 17:07:34 Z,10.10.10.30,10.10.10.10,5,tcp
8144,2015-10-20 17:07:34 Z,10.10.10.30,10.10.10.10,5,tcp
8145,2015-10-20 17:07:35 Z,10.10.10.10,10.10.10.30,7,tcp
8146,2015-10-20 17:07:36 Z,10.10.10.30,10.10.10.10,5,tcp
8147,2015-10-20 17:07:36 Z,10.10.10.30,10.10.10.10,5,tcp
8148,2015-10-20 17:07:38 Z,10.10.10.30,10.10.10.10,5,tcp
8149,2015-10-20 17:07:38 Z,10.10.10.30,10.10.10.10,5,tcp
8150,2015-10-20 17:07:40 Z,10.10.10.30,10.10.10.10,5,tcp
8151,2015-10-20 17:07:40 Z,10.10.10.30,10.10.10.10,5,tcp
8152,2015-10-20 17:07:41 Z,192.168.89.2,8.8.8.8,1,udp
8153,2015-10-20 17:07:42 Z,10.10.10.30,10.10.10.10,5,tcp
8154,2015-10-20 17:07:42 Z,10.10.10.30,10.10.10.10,5,tcp
8155,2015-10-20 17:07:44 Z,10.10.10.30,10.10.10.10,5,tcp
8156,2015-10-20 17:07:45 Z,10.10.10.30,10.10.10.10,5,tcp
8157,2015-10-20 17:07:46 Z,10.10.10.30,10.10.10.10,5,tcp
8158,2015-10-20 17:07:47 Z,10.10.10.30,10.10.10.10,5,tcp
8159,2015-10-20 17:07:48 Z,10.10.10.30,10.10.10.10,5,tcp
8160,2015-10-20 17:07:49 Z,10.10.10.30,10.10.10.10,5,tcp
8161,2015-10-20 17:07:50 Z,10.10.10.30,10.10.10.10,5,tcp
8162,2015-10-20 17:07:51 Z,10.10.10.30,10.10.10.10,4,tcp
8163,2015-10-20 17:07:51 Z,192.168.89.2,8.8.8.8,1,udp
8164,2015-10-20 17:07:52 Z,10.10.10.30,10.10.10.10,4,tcp
8165,2015-10-20 17:07:53 Z,10.10.10.30,10.10.10.10,4,tcp
8166,2015-10-20 17:07:54 Z,10.10.10.30,10.10.10.10,4,tcp
8167,2015-10-20 17:07:55 Z,10.10.10.30,10.10.10.10,4,tcp
8168,2015-10-20 17:07:56 Z,10.10.10.30,10.10.10.10,4,tcp
8169,2015-10-20 17:07:57 Z,10.10.10.30,10.10.10.10,4,tcp
8170,2015-10-20 17:07:58 Z,10.10.10.30,10.10.10.10,4,tcp
8171,2015-10-20 17:07:59 Z,10.10.10.30,10.10.10.10,4,tcp
8172,2015-10-20 17:08:00 Z,10.10.10.30,10.10.10.10,4,tcp
8173,2015-10-20 17:08:01 Z,10.10.10.30,10.10.10.10,4,tcp
8174,2015-10-20 17:08:01 Z,192.168.89.2,8.8.8.8,1,udp
8175,2015-10-20 17:08:02 Z,10.10.10.30,10.10.10.10,4,tcp
8176,2015-10-20 17:08:03 Z,10.10.10.30,10.10.10.10,4,tcp
8177,2015-10-20 17:08:04 Z,10.10.10.30,10.10.10.10,4,tcp
8178,2015-10-20 17:08:05 Z,10.10.10.30,10.10.10.10,4,tcp
8179,2015-10-20 17:08:06 Z,10.10.10.30,10.10.10.10,4,tcp
8180,2015-10-20 17:08:07 Z,10.10.10.30,10.10.10.10,4,tcp
8181,2015-10-20 17:08:08 Z,10.10.10.30,10.10.10.10,4,tcp
8182,2015-10-20 17:08:09 Z,10.10.10.30,10.10.10.10,4,tcp
8183,2015-10-20 17:08:10 Z,10.10.10.30,10.10.10.10,4,tcp
8184,2015-10-20 17:08:11 Z,10.10.10.30,10.10.10.10,4,tcp
8185,2015-10-20 17:08:11 Z,192.168.89.2,8.8.8.8,1,udp
8186,2015-10-20 17:08:12 Z,10.10.10.30,10.10.10.10,4,tcp
8187,2015-10-20 17:08:13 Z,10.10.10.30,10.10.10.10,4,tcp
8188,2015-10-20 17:08:14 Z,10.10.10.30,10.10.10.10,4,tcp
8189,2015-10-20 17:08:15 Z,10.10.10.30,10.10.10.10,4,tcp
8190,2015-10-20 17:08:16 Z,10.10.10.30,10.10.10.10,4,tcp
8191,2015-10-20 17:08:17 Z,10.10.10.30,10.10.10.10,4,tcp
8192,2015-10-20 17:08:18 Z,10.10.10.30,10.10.10.10,4,tcp
8193,2015-10-20 17:08:19 Z,10.10.10.30,10.10.10.10,4,tcp
8194,2015-10-20 17:08:20 Z,10.10.10.30,10.10.10.10,4,tcp
8195,2015-10-20 17:08:21 Z,10.10.10.30,10.10.10.10,3,tcp
8196,2015-10-20 17:08:21 Z,192.168.89.2,8.8.8.8,1,udp
8197,2015-10-20 17:08:22 Z,10.10.10.30,10.10.10.10,3,tcp
8198,2015-10-20 17:08:23 Z,10.10.10.30,10.10.10.10,3,tcp
8199,2015-10-20 17:08:24 Z,10.10.10.30,10.10.10.10,3,tcp
8200,2015-10-20 17:08:25 Z,10.10.10.30,10.10.10.10,3,tcp
8201,2015-10-20 17:08:26 Z,10.10.10.30,10.10.10.10,3,tcp
8202,2015-10-20 17:08:27 Z,10.10.10.30,10.10.10.10,3,tcp
8203,2015-10-20 17:08:28 Z,10.10.10.30,10.10.10.10,3,tcp
8204,2015-10-20 17:08:29 Z,10.10.10.30,10.10.10.10,3,tcp
8205,2015-10-20 17:08:30 Z,10.10.10.30,10.10.10.10,3,tcp
8206,2015-10-20 17:08:31 Z,10.10.10.30,10.10.10.10,3,tcp
8207,2015-10-20 17:08:31 Z,192.168.89.2,8.8.8.8,1,udp
8208,2015-10-20 17:08:32 Z,10.10.10.30,10.10.10.10,3,tcp
8209,2015-10-20 17:08:33 Z,10.10.10.30,10.10.10.10,3,tcp
8210,2015-10-20 17:08:34 Z,10.10.10.30,10.10.10.10,3,tcp
8211,2015-10-20 17:08:35 Z,10.10.10.30,10.10.10.10,3,tcp
8212,2015-10-20 17:08:36 Z,10.10.10.30,10.10.10.10,3,tcp
8213,2015-10-20 17:08:37 Z,10.10.10.30,10.10.10.10,3,tcp
8214,2015-10-20 17:08:38 Z,10.10.10.30,10.10.10.10,3,tcp
8215,2015-10-20 17:08:39 Z,10.10.10.30,10.10.10.10,3,tcp
8216,2015-10-20 17:08:40 Z,10.10.10.30,10.10.10.10,3,tcp
8217,2015-10-20 17:08:41 Z,10.10.10.30,10.10.10.10,3,tcp
8218,2015-10-20 17:08:41 Z,192.168.89.2,8.8.8.8,1,udp
8219,2015-10-20 17:08:42 Z,10.10.10.30,10.10.10.10,3,tcp
8220,2015-10-20 17:08:43 Z,10.10.10.30,10.10.10.10,3,tcp
8221,2015-10-20 17:08:44 Z,10.10.10.30,10.10.10.10,3,tcp
8222,2015-10-20 17:08:45 Z,10.10.10.30,10.10.10.10,2,tcp
8223,2015-10-20 17:08:46 Z,10.10.10.30,10.10.10.10,2,tcp
8224,2015-10-20 17:08:47 Z,10.10.10.30,10.10.10.10,2,tcp
8225,2015-10-20 17:08:48 Z,10.10.10.30,10.10.10.10,2,tcp
8226,2015-10-20 17:08:49 Z,10.10.10.30,10.10.10.10,2,tcp
8227,2015-10-20 17:08:50 Z,10.10.10.30,10.10.10.10,2,tcp
8228,2015-10-20 17:08:51 Z,10.10.10.30,10.10.10.10,6,tcp
8229,2015-10-20 17:08:51 Z,192.168.89.2,8.8.8.8,1,udp
8230,2015-10-20 17:08:52 Z,10.10.10.30,10.10.10.10,6,tcp
8231,2015-10-20 17:08:53 Z,10.10.10.30,10.10.10.10,6,tcp
8232,2015-10-20 17:08:54 Z,10.10.10.30,10.10.10.10,6,tcp
8233,2015-10-20 17:08:55 Z,10.10.10.30,10.10.10.10,6,tcp
8234,2015-10-20 17:08:55 Z,10.10.10.10,10.10.10.30,3,tcp
8235,2015-10-20 17:08:55 Z,10.10.10.10,10.10.10.30,6,tcp
8236,2015-10-20 17:08:55 Z,10.10.10.10,10.10.10.30,3,tcp
8237,2015-10-20 17:08:55 Z,10.10.10.10,10.10.10.30,7,tcp
8238,2015-10-20 17:08:55 Z,10.10.10.10,10.10.10.30,2,tcp
8239,2015-10-20 17:08:55 Z,10.10.10.10,10.10.10.30,7,tcp
8240,2015-10-20 17:08:55 Z,10.10.10.10,10.10.10.30,4,tcp
8241,2015-10-20 17:08:55 Z,10.10.10.10,10.10.10.30,6,tcp
8242,2015-10-20 17:08:55 Z,10.10.10.10,10.10.10.30,7,tcp
8243,2015-10-20 17:08:56 Z,10.10.10.10,10.10.10.30,3,tcp
8244,2015-10-20 17:08:56 Z,10.10.10.30,10.10.10.10,6,tcp
8245,2015-10-20 17:08:56 Z,10.10.10.10,10.10.10.30,7,tcp
8246,2015-10-20 17:08:57 Z,10.10.10.30,10.10.10.10,6,tcp
8247,2015-10-20 17:08:57 Z,10.10.10.10,10.10.10.30,7,tcp
8248,2015-10-20 17:08:57 Z,10.10.10.10,10.10.10.30,7,tcp
8249,2015-10-20 17:08:58 Z,10.10.10.10,10.10.10.30,7,tcp
8250,2015-10-20 17:08:58 Z,10.10.10.30,10.10.10.10,6,tcp
8251,2015-10-20 17:08:59 Z,10.10.10.30,10.10.10.10,6,tcp
8252,2015-10-20 17:08:59 Z,10.10.10.10,10.10.10.30,7,tcp
8253,2015-10-20 17:08:59 Z,10.10.10.10,10.10.10.30,7,tcp
8254,2015-10-20 17:09:00 Z,10.10.10.30,10.10.10.10,6,tcp
8255,2015-10-20 17:09:00 Z,10.10.10.10,10.10.10.30,7,tcp
8256,2015-10-20 17:09:01 Z,10.10.10.30,10.10.10.10,6,tcp
8257,2015-10-20 17:09:01 Z,192.168.89.2,8.8.8.8,1,udp
8258,2015-10-20 17:09:01 Z,10.10.10.10,10.10.10.30,7,tcp
8259,2015-10-20 17:09:02 Z,10.10.10.10,10.10.10.30,7,tcp
8260,2015-10-20 17:09:02 Z,10.10.10.30,10.10.10.10,6,tcp
8261,2015-10-20 17:09:02 Z,10.10.10.10,10.10.10.30,7,tcp
8262,2015-10-20 17:09:03 Z,10.10.10.30,10.10.10.10,6,tcp
8263,2015-10-20 17:09:03 Z,10.10.10.10,10.10.10.30,7,tcp
8264,2015-10-20 17:09:03 Z,10.10.10.10,10.10.10.30,7,tcp
8265,2015-10-20 17:09:04 Z,10.10.10.30,10.10.10.10,6,tcp
8266,2015-10-20 17:09:04 Z,10.10.10.10,10.10.10.30,7,tcp
8267,2015-10-20 17:09:05 Z,10.10.10.30,10.10.10.10,6,tcp
8268,2015-10-20 17:09:05 Z,10.10.10.10,10.10.10.30,7,tcp
8269,2015-10-20 17:09:06 Z,10.10.10.10,10.10.10.30,7,tcp
8270,2015-10-20 17:09:06 Z,10.10.10.30,10.10.10.10,5,tcp
8271,2015-10-20 17:09:06 Z,10.10.10.10,10.10.10.30,7,tcp
8272,2015-10-20 17:09:06 Z,10.10.10.10,10.10.10.30,7,tcp
8273,2015-10-20 17:09:07 Z,10.10.10.10,10.10.10.30,7,tcp
8274,2015-10-20 17:09:07 Z,10.10.10.30,10.10.10.10,5,tcp
8275,2015-10-20 17:09:08 Z,10.10.10.10,10.10.10.30,7,tcp
8276,2015-10-20 17:09:08 Z,10.10.10.30,10.10.10.10,5,tcp
8277,2015-10-20 17:09:08 Z,10.10.10.10,10.10.10.30,7,tcp
8278,2015-10-20 17:09:08 Z,10.10.10.10,10.10.10.30,7,tcp
8279,2015-10-20 17:09:08 Z,10.10.10.10,10.10.10.30,7,tcp
8280,2015-10-20 17:09:09 Z,10.10.10.10,10.10.10.30,7,tcp
8281,2015-10-20 17:09:09 Z,10.10.10.30,10.10.10.10,5,tcp
8282,2015-10-20 17:09:09 Z,10.10.10.10,10.10.10.30,7,tcp
8283,2015-10-20 17:09:10 Z,10.10.10.10,10.10.10.30,7,tcp
8284,2015-10-20 17:09:10 Z,10.10.10.10,10.10.10.30,7,tcp
8285,2015-10-20 17:09:10 Z,10.10.10.30,10.10.10.10,5,tcp
8286,2015-10-20 17:09:10 Z,10.10.10.10,10.10.10.30,7,tcp
8287,2015-10-20 17:09:10 Z,10.10.10.10,10.10.10.30,7,tcp
8288,2015-10-20 17:09:10 Z,10.10.10.10,10.10.10.30,7,tcp
8289,2015-10-20 17:09:11 Z,10.10.10.10,10.10.10.30,7,tcp
8290,2015-10-20 17:09:11 Z,10.10.10.30,10.10.10.10,5,tcp
8291,2015-10-20 17:09:11 Z,192.168.89.2,8.8.8.8,1,udp
8292,2015-10-20 17:09:11 Z,10.10.10.10,10.10.10.30,7,tcp
8293,2015-10-20 17:09:11 Z,10.10.10.10,10.10.10.30,7,tcp
8294,2015-10-20 17:09:12 Z,10.10.10.10,10.10.10.30,7,tcp
8295,2015-10-20 17:09:12 Z,10.10.10.30,10.10.10.10,5,tcp
8296,2015-10-20 17:09:12 Z,10.10.10.10,10.10.10.30,7,tcp
8297,2015-10-20 17:09:12 Z,10.10.10.10,10.10.10.30,7,tcp
8298,2015-10-20 17:09:12 Z,10.10.10.10,10.10.10.30,7,tcp
8299,2015-10-20 17:09:13 Z,10.10.10.10,10.10.10.30,7,tcp
8300,2015-10-20 17:09:13 Z,10.10.10.30,10.10.10.10,5,tcp
8301,2015-10-20 17:09:13 Z,10.10.10.10,10.10.10.30,7,tcp
8302,2015-10-20 17:09:14 Z,10.10.10.10,10.10.10.30,7,tcp
8303,2015-10-20 17:09:14 Z,10.10.10.30,10.10.10.10,5,tcp
8304,2015-10-20 17:09:14 Z,10.10.10.10,10.10.10.30,7,tcp
8305,2015-10-20 17:09:15 Z,10.10.10.30,10.10.10.10,5,tcp
8306,2015-10-20 17:09:15 Z,10.10.10.10,10.10.10.30,7,tcp
8307,2015-10-20 17:09:15 Z,10.10.10.10,10.10.10.30,7,tcp
8308,2015-10-20 17:09:16 Z,10.10.10.10,10.10.10.30,7,tcp
8309,2015-10-20 17:09:16 Z,10.10.10.30,10.10.10.10,5,tcp
8310,2015-10-20 17:09:16 Z,10.10.10.10,10.10.10.30,7,tcp
8311,2015-10-20 17:09:16 Z,10.10.10.10,10.10.10.30,7,tcp
8312,2015-10-20 17:09:17 Z,10.10.10.30,10.10.10.10,5,tcp
8313,2015-10-20 17:09:17 Z,10.10.10.10,10.10.10.30,7,tcp
8314,2015-10-20 17:09:17 Z,10.10.10.10,10.10.10.30,7,tcp
8315,2015-10-20 17:09:17 Z,10.10.10.10,10.10.10.30,7,tcp
8316,2015-10-20 17:09:18 Z,10.10.10.30,10.10.10.10,5,tcp
8317,2015-10-20 17:09:18 Z,10.10.10.10,10.10.10.30,7,tcp
8318,2015-10-20 17:09:19 Z,10.10.10.30,10.10.10.10,5,tcp
8319,2015-10-20 17:09:19 Z,10.10.10.10,10.10.10.30,7,tcp
8320,2015-10-20 17:09:19 Z,10.10.10.10,10.10.10.30,7,tcp
8321,2015-10-20 17:09:19 Z,10.10.10.10,10.10.10.30,7,tcp
8322,2015-10-20 17:09:20 Z,10.10.10.10,10.10.10.30,7,tcp
8323,2015-10-20 17:09:20 Z,10.10.10.30,10.10.10.10,5,tcp
8324,2015-10-20 17:09:21 Z,10.10.10.30,10.10.10.10,5,tcp
8325,2015-10-20 17:09:21 Z,192.168.89.2,8.8.8.8,1,udp
8326,2015-10-20 17:09:22 Z,10.10.10.30,10.10.10.10,5,tcp
8327,2015-10-20 17:09:23 Z,10.10.10.30,10.10.10.10,5,tcp
8328,2015-10-20 17:09:24 Z,10.10.10.30,10.10.10.10,5,tcp
8329,2015-10-20 17:09:25 Z,10.10.10.30,10.10.10.10,5,tcp
8330,2015-10-20 17:09:26 Z,10.10.10.30,10.10.10.10,5,tcp
8331,2015-10-20 17:09:27 Z,10.10.10.30,10.10.10.10,5,tcp
8332,2015-10-20 17:09:28 Z,10.10.10.30,10.10.10.10,5,tcp
8333,2015-10-20 17:09:29 Z,10.10.10.30,10.10.10.10,5,tcp
8334,2015-10-20 17:09:30 Z,10.10.10.30,10.10.10.10,5,tcp
8335,2015-10-20 17:09:31 Z,10.10.10.30,10.10.10.10,5,tcp
8336,2015-10-20 17:09:31 Z,192.168.89.2,8.8.8.8,1,udp
8337,2015-10-20 17:09:32 Z,10.10.10.30,10.10.10.10,5,tcp
8338,2015-10-20 17:09:33 Z,10.10.10.30,10.10.10.10,5,tcp
8339,2015-10-20 17:09:34 Z,10.10.10.30,10.10.10.10,5,tcp
8340,2015-10-20 17:09:35 Z,10.10.10.30,10.10.10.10,5,tcp
8341,2015-10-20 17:09:36 Z,10.10.10.30,10.10.10.10,4,tcp
8342,2015-10-20 17:09:37 Z,10.10.10.30,10.10.10.10,4,tcp
8343,2015-10-20 17:09:38 Z,10.10.10.30,10.10.10.10,4,tcp
8344,2015-10-20 17:09:39 Z,10.10.10.30,10.10.10.10,4,tcp
8345,2015-10-20 17:09:40 Z,10.10.10.30,10.10.10.10,4,tcp
8346,2015-10-20 17:09:41 Z,192.168.89.2,8.8.8.8,1,udp
8347,2015-10-20 17:09:41 Z,10.10.10.30,10.10.10.10,4,tcp
8348,2015-10-20 17:09:42 Z,10.10.10.30,10.10.10.10,4,tcp
8349,2015-10-20 17:09:43 Z,10.10.10.30,10.10.10.10,4,tcp
8350,2015-10-20 17:09:44 Z,10.10.10.30,10.10.10.10,4,tcp
8351,2015-10-20 17:09:45 Z,10.10.10.30,10.10.10.10,4,tcp
8352,2015-10-20 17:09:46 Z,10.10.10.30,10.10.10.10,4,tcp
8353,2015-10-20 17:09:47 Z,10.10.10.30,10.10.10.10,4,tcp
8354,2015-10-20 17:09:48 Z,10.10.10.30,10.10.10.10,4,tcp
8355,2015-10-20 17:09:49 Z,10.10.10.30,10.10.10.10,4,tcp
8356,2015-10-20 17:09:50 Z,10.10.10.30,10.10.10.10,4,tcp
8357,2015-10-20 17:09:51 Z,192.168.89.2,8.8.8.8,1,udp
8358,2015-10-20 17:09:51 Z,10.10.10.30,10.10.10.10,4,tcp
8359,2015-10-20 17:09:52 Z,10.10.10.30,10.10.10.10,4,tcp
8360,2015-10-20 17:09:53 Z,10.10.10.30,10.10.10.10,4,tcp
8361,2015-10-20 17:09:54 Z,10.10.10.30,10.10.10.10,4,tcp
8362,2015-10-20 17:09:55 Z,10.10.10.30,10.10.10.10,4,tcp
8363,2015-10-20 17:09:56 Z,10.10.10.30,10.10.10.10,4,tcp
8364,2015-10-20 17:09:57 Z,10.10.10.30,10.10.10.10,4,tcp
8365,2015-10-20 17:09:58 Z,10.10.10.30,10.10.10.10,4,tcp
8366,2015-10-20 17:09:59 Z,10.10.10.30,10.10.10.10,4,tcp
8367,2015-10-20 17:10:00 Z,10.10.10.30,10.10.10.10,4,tcp
8368,2015-10-20 17:10:01 Z,192.168.89.2,8.8.8.8,1,udp
8369,2015-10-20 17:10:01 Z,10.10.10.30,10.10.10.10,4,tcp
8370,2015-10-20 17:10:02 Z,10.10.10.30,10.10.10.10,4,tcp
8371,2015-10-20 17:10:03 Z,10.10.10.30,10.10.10.10,4,tcp
8372,2015-10-20 17:10:04 Z,10.10.10.30,10.10.10.10,4,tcp
8373,2015-10-20 17:10:05 Z,10.10.10.30,10.10.10.10,4,tcp
8374,2015-10-20 17:10:07 Z,10.10.10.30,10.10.10.10,3,tcp
8375,2015-10-20 17:10:07 Z,10.10.10.30,10.10.10.10,3,tcp
8376,2015-10-20 17:10:09 Z,10.10.10.30,10.10.10.10,3,tcp
8377,2015-10-20 17:10:09 Z,10.10.10.30,10.10.10.10,3,tcp
8378,2015-10-20 17:10:11 Z,10.10.10.30,10.10.10.10,3,tcp
8379,2015-10-20 17:10:11 Z,192.168.89.2,8.8.8.8,1,udp
8380,2015-10-20 17:10:11 Z,10.10.10.30,10.10.10.10,3,tcp
8381,2015-10-20 17:10:13 Z,10.10.10.30,10.10.10.10,3,tcp
8382,2015-10-20 17:10:13 Z,10.10.10.30,10.10.10.10,3,tcp
8383,2015-10-20 17:10:15 Z,10.10.10.30,10.10.10.10,3,tcp
8384,2015-10-20 17:10:15 Z,10.10.10.30,10.10.10.10,3,tcp
8385,2015-10-20 17:10:17 Z,10.10.10.30,10.10.10.10,3,tcp
8386,2015-10-20 17:10:17 Z,10.10.10.30,10.10.10.10,3,tcp
8387,2015-10-20 17:10:19 Z,10.10.10.30,10.10.10.10,3,tcp
8388,2015-10-20 17:10:19 Z,10.10.10.30,10.10.10.10,3,tcp
8389,2015-10-20 17:10:21 Z,10.10.10.30,10.10.10.10,3,tcp
8390,2015-10-20 17:10:21 Z,192.168.89.2,8.8.8.8,1,udp
8391,2015-10-20 17:10:21 Z,10.10.10.30,10.10.10.10,3,tcp
8392,2015-10-20 17:10:23 Z,10.10.10.30,10.10.10.10,3,tcp
8393,2015-10-20 17:10:23 Z,10.10.10.30,10.10.10.10,3,tcp
8394,2015-10-20 17:10:25 Z,10.10.10.30,10.10.10.10,3,tcp
8395,2015-10-20 17:10:26 Z,10.10.10.30,10.10.10.10,3,tcp
8396,2015-10-20 17:10:27 Z,10.10.10.30,10.10.10.10,3,tcp
8397,2015-10-20 17:10:28 Z,10.10.10.30,10.10.10.10,3,tcp
8398,2015-10-20 17:10:29 Z,10.10.10.30,10.10.10.10,3,tcp
8399,2015-10-20 17:10:30 Z,10.10.10.30,10.10.10.10,3,tcp
8400,2015-10-20 17:10:31 Z,10.10.10.30,10.10.10.10,2,tcp
8401,2015-10-20 17:10:31 Z,192.168.89.2,8.8.8.8,1,udp
8402,2015-10-20 17:10:32 Z,10.10.10.30,10.10.10.10,2,tcp
8403,2015-10-20 17:10:33 Z,10.10.10.30,10.10.10.10,2,tcp
8404,2015-10-20 17:10:34 Z,10.10.10.30,10.10.10.10,2,tcp
8405,2015-10-20 17:10:35 Z,10.10.10.30,10.10.10.10,2,tcp
8406,2015-10-20 17:10:36 Z,10.10.10.30,10.10.10.10,6,tcp
8407,2015-10-20 17:10:37 Z,10.10.10.30,10.10.10.10,6,tcp
8408,2015-10-20 17:10:38 Z,10.10.10.30,10.10.10.10,6,tcp
8409,2015-10-20 17:10:39 Z,10.10.10.30,10.10.10.10,6,tcp
8410,2015-10-20 17:10:40 Z,10.10.10.30,10.10.10.10,6,tcp
8411,2015-10-20 17:10:41 Z,10.10.10.10,10.10.10.30,5,tcp
8412,2015-10-20 17:10:41 Z,10.10.10.10,10.10.10.30,3,tcp
8413,2015-10-20 17:10:41 Z,10.10.10.10,10.10.10.30,7,tcp
8414,2015-10-20 17:10:41 Z,10.10.10.30,10.10.10.10,6,tcp
8415,2015-10-20 17:10:41 Z,10.10.10.10,10.10.10.30,7,tcp
8416,2015-10-20 17:10:41 Z,10.10.10.10,10.10.10.30,3,tcp
8417,2015-10-20 17:10:41 Z,10.10.10.10,10.10.10.30,5,tcp
8418,2015-10-20 17:10:41 Z,10.10.10.10,10.10.10.30,2,tcp
8419,2015-10-20 17:10:41 Z,10.10.10.10,10.10.10.30,2,tcp
8420,2015-10-20 17:10:41 Z,10.10.10.10,10.10.10.30,4,tcp
8421,2015-10-20 17:10:41 Z,10.10.10.10,10.10.10.30,3,tcp
8422,2015-10-20 17:10:41 Z,10.10.10.10,10.10.10.30,5,tcp
8423,2015-10-20 17:10:41 Z,192.168.89.2,8.8.8.8,1,udp
8424,2015-10-20 17:10:42 Z,10.10.10.30,10.10.10.10,6,tcp
8425,2015-10-20 17:10:42 Z,10.10.10.10,10.10.10.30,7,tcp
8426,2015-10-20 17:10:43 Z,10.10.10.30,10.10.10.10,6,tcp
8427,2015-10-20 17:10:43 Z,10.10.10.10,10.10.10.30,7,tcp
8428,2015-10-20 17:10:44 Z,10.10.10.30,10.10.10.10,6,tcp
8429,2015-10-20 17:10:44 Z,10.10.10.10,10.10.10.30,7,tcp
8430,2015-10-20 17:10:44 Z,10.10.10.10,10.10.10.30,7,tcp
8431,2015-10-20 17:10:45 Z,10.10.10.10,10.10.10.30,7,tcp
8432,2015-10-20 17:10:45 Z,10.10.10.30,10.10.10.10,6,tcp
8433,2015-10-20 17:10:45 Z,10.10.10.10,10.10.10.30,7,tcp
8434,2015-10-20 17:10:45 Z,10.10.10.10,10.10.10.30,7,tcp
8435,2015-10-20 17:10:46 Z,10.10.10.30,10.10.10.10,6,tcp
8436,2015-10-20 17:10:46 Z,10.10.10.10,10.10.10.30,7,tcp
